Date,南亞科,智原,世芯-KY,創意,華新科,友達,南電,華通,技嘉,緯創,潤泰新,金寶,華碩,士電,和潤企業,遠傳
2023-05-22 00:00:00+08:00,67.9906997680664,163.97042846679688,1516.994140625,1263.371337890625,97.97969055175781,17.101959228515625,264.2359619140625,42.75,161.5,51.39569091796875,38.427249908447266,12.97976303100586,291.7879943847656,135.3138427734375,114.83110809326172,74.98220825195312
2023-05-23 00:00:00+08:00,67.79672241210938,166.40322875976562,1571.7054443359375,1273.2801513671875,97.49223327636719,16.90980339050293,271.2760009765625,42.20000076293945,160.0,52.273414611816406,38.643741607666016,13.028742790222168,292.2640075683594,136.30154418945312,115.71783447265625,74.5033950805664
2023-05-24 00:00:00+08:00,67.79672241210938,162.51075744628906,1531.9154052734375,1253.4625244140625,97.49223327636719,16.957841873168945,274.0920104980469,42.599998474121094,165.0,54.71154022216797,38.643741607666016,13.028742790222168,293.21600341796875,138.27691650390625,114.83110809326172,74.40762329101562
2023-05-25 00:00:00+08:00,70.22149658203125,165.9166717529297,1551.8104248046875,1377.322509765625,97.00476837158203,16.8137264251709,283.94805908203125,43.349998474121094,180.0,60.172943115234375,38.04838943481445,12.97976303100586,289.8840026855469,139.75845336914062,117.04792785644531,74.40762329101562
2023-05-26 00:00:00+08:00,69.73654174804688,163.97042846679688,1502.0728759765625,1421.9119873046875,97.97969055175781,16.717647552490234,284.4173889160156,44.25,185.0,63.39126968383789,37.77777862548828,12.97976303100586,293.6920166015625,136.79537963867188,118.37801361083984,74.69491577148438
2023-05-29 00:00:00+08:00,69.05760192871094,168.83602905273438,1651.285400390625,1501.182373046875,98.46715545654297,16.957841873168945,283.94805908203125,44.29999923706055,186.0,66.31702423095703,37.886024475097656,13.224663734436035,288.9320068359375,141.7338409423828,117.04792785644531,73.83304595947266
2023-05-30 00:00:00+08:00,69.73654174804688,167.8629150390625,1676.1541748046875,1476.410400390625,97.49223327636719,16.90980339050293,275.9693298339844,44.099998474121094,184.5,64.65909576416016,37.94014358520508,13.371603965759277,289.40802001953125,144.2030792236328,115.71783447265625,73.83304595947266
2023-05-31 00:00:00+08:00,71.28839874267578,166.88978576660156,1646.3116455078125,1481.3648681640625,101.39192199707031,16.90980339050293,284.4173889160156,44.099998474121094,186.5,65.0491943359375,37.77777862548828,13.371603965759277,290.3600158691406,147.16615295410156,115.27446746826172,73.44999694824219
2023-06-01 00:00:00+08:00,69.2515869140625,168.34947204589844,1691.075439453125,1521.0,99.92953491210938,16.90980339050293,280.193359375,44.45000076293945,190.5,67.682373046875,37.77777862548828,13.469564437866211,291.31201171875,145.6846160888672,114.83110809326172,74.98220825195312
2023-06-02 00:00:00+08:00,70.70645141601562,167.3763427734375,1646.3116455078125,1425.0,102.85430145263672,17.05392074584961,289.1107482910156,44.349998474121094,203.0,69.34029388427734,37.94014358520508,13.567525863647461,299.8800048828125,154.57383728027344,117.04792785644531,74.79067993164062
